instance,n_customers,placement_seed,coverage,coverage_pct,pair_rank_within_coverage,node_i,node_j
tc0c40s8ct0.xml,40,20240529,0.3,30%,93,8,33
tc0c40s8ct0.xml,40,20240529,0.3,30%,94,10,28
tc0c40s8ct0.xml,40,20240529,0.3,30%,95,28,39
tc0c40s8ct0.xml,40,20240529,0.3,30%,96,16,24
tc0c40s8ct0.xml,40,20240529,0.3,30%,97,9,31
tc0c40s8ct0.xml,40,20240529,0.3,30%,98,22,24
tc0c40s8ct0.xml,40,20240529,0.3,30%,99,21,31
tc0c40s8ct0.xml,40,20240529,0.3,30%,100,22,37
tc0c40s8ct0.xml,40,20240529,0.3,30%,101,18,21
tc0c40s8ct0.xml,40,20240529,0.3,30%,102,8,25
tc0c40s8ct0.xml,40,20240529,0.3,30%,103,31,34
tc0c40s8ct0.xml,40,20240529,0.3,30%,104,24,26
tc0c40s8ct0.xml,40,20240529,0.3,30%,105,34,38
tc0c40s8ct0.xml,40,20240529,0.3,30%,106,6,8
tc0c40s8ct0.xml,40,20240529,0.3,30%,107,5,6
tc0c40s8ct0.xml,40,20240529,0.3,30%,108,21,38
tc0c40s8ct0.xml,40,20240529,0.3,30%,109,6,33
tc0c40s8ct0.xml,40,20240529,0.3,30%,110,2,5
tc0c40s8ct0.xml,40,20240529,0.3,30%,111,1,37
tc0c40s8ct0.xml,40,20240529,0.3,30%,112,17,23
tc0c40s8ct0.xml,40,20240529,0.3,30%,113,21,32
tc0c40s8ct0.xml,40,20240529,0.3,30%,114,4,15
tc0c40s8ct0.xml,40,20240529,0.3,30%,115,12,17
tc0c40s8ct0.xml,40,20240529,0.3,30%,116,8,15
tc0c40s8ct0.xml,40,20240529,0.3,30%,117,13,28
tc0c40s8ct0.xml,40,20240529,0.3,30%,118,14,19
tc0c40s8ct0.xml,40,20240529,0.3,30%,119,8,19
tc0c40s8ct0.xml,40,20240529,0.3,30%,120,6,35
tc0c40s8ct0.xml,40,20240529,0.3,30%,121,4,17
tc0c40s8ct0.xml,40,20240529,0.3,30%,122,6,40
tc0c40s8ct0.xml,40,20240529,0.3,30%,123,11,18
tc0c40s8ct0.xml,40,20240529,0.3,30%,124,8,39
tc0c40s8ct0.xml,40,20240529,0.3,30%,125,35,39
tc0c40s8ct0.xml,40,20240529,0.3,30%,126,20,30
tc0c40s8ct0.xml,40,20240529,0.3,30%,127,3,11
tc0c40s8ct0.xml,40,20240529,0.3,30%,128,24,34
tc0c40s8ct0.xml,40,20240529,0.3,30%,129,24,36
tc0c40s8ct0.xml,40,20240529,0.3,30%,130,18,40
tc0c40s8ct0.xml,40,20240529,0.3,30%,131,14,30
tc0c40s8ct0.xml,40,20240529,0.3,30%,132,11,23
tc0c40s8ct0.xml,40,20240529,0.3,30%,133,14,20
tc0c40s8ct0.xml,40,20240529,0.3,30%,134,6,15
tc0c40s8ct0.xml,40,20240529,0.3,30%,135,5,16
tc0c40s8ct0.xml,40,20240529,0.3,30%,136,23,25
tc0c40s8ct0.xml,40,20240529,0.3,30%,137,9,12
tc0c40s8ct0.xml,40,20240529,0.3,30%,138,13,20
tc0c40s8ct0.xml,40,20240529,0.3,30%,139,3,36
tc0c40s8ct0.xml,40,20240529,0.3,30%,140,7,34
tc0c40s8ct0.xml,40,20240529,0.3,30%,141,8,38
tc0c40s8ct0.xml,40,20240529,0.3,30%,142,23,29
tc0c40s8ct0.xml,40,20240529,0.3,30%,143,1,13
tc0c40s8ct0.xml,40,20240529,0.3,30%,144,34,39
tc0c40s8ct0.xml,40,20240529,0.3,30%,145,6,25
tc0c40s8ct0.xml,40,20240529,0.3,30%,146,17,27
tc0c40s8ct0.xml,40,20240529,0.3,30%,147,19,38
tc0c40s8ct0.xml,40,20240529,0.3,30%,148,5,29
tc0c40s8ct0.xml,40,20240529,0.3,30%,149,4,20
tc0c40s8ct0.xml,40,20240529,0.3,30%,150,28,30
tc0c40s8ct0.xml,40,20240529,0.3,30%,151,7,25
tc0c40s8ct0.xml,40,20240529,0.3,30%,152,12,33
tc0c40s8ct0.xml,40,20240529,0.3,30%,153,6,28
tc0c40s8ct0.xml,40,20240529,0.3,30%,154,23,40
tc0c40s8ct0.xml,40,20240529,0.3,30%,155,1,4
tc0c40s8ct0.xml,40,20240529,0.3,30%,156,8,14
tc0c40s8ct0.xml,40,20240529,0.3,30%,157,3,17
tc0c40s8ct0.xml,40,20240529,0.3,30%,158,22,35
tc0c40s8ct0.xml,40,20240529,0.3,30%,159,35,38
tc0c40s8ct0.xml,40,20240529,0.3,30%,160,4,27
tc0c40s8ct0.xml,40,20240529,0.3,30%,161,10,40
tc0c40s8ct0.xml,40,20240529,0.3,30%,162,1,22
tc0c40s8ct0.xml,40,20240529,0.3,30%,163,13,32
tc0c40s8ct0.xml,40,20240529,0.3,30%,164,15,34
tc0c40s8ct0.xml,40,20240529,0.3,30%,165,21,36
tc0c40s8ct0.xml,40,20240529,0.3,30%,166,11,29
tc0c40s8ct0.xml,40,20240529,0.3,30%,167,1,6
tc0c40s8ct0.xml,40,20240529,0.3,30%,168,12,15
tc0c40s8ct0.xml,40,20240529,0.3,30%,169,8,37
tc0c40s8ct0.xml,40,20240529,0.3,30%,170,9,22
tc0c40s8ct0.xml,40,20240529,0.3,30%,171,4,29
tc0c40s8ct0.xml,40,20240529,0.3,30%,172,1,27
tc0c40s8ct0.xml,40,20240529,0.3,30%,173,1,39
tc0c40s8ct0.xml,40,20240529,0.3,30%,174,14,34
tc0c40s8ct0.xml,40,20240529,0.3,30%,175,6,34
tc0c40s8ct0.xml,40,20240529,0.3,30%,176,9,25
tc0c40s8ct0.xml,40,20240529,0.3,30%,177,20,40
tc0c40s8ct0.xml,40,20240529,0.3,30%,178,11,16
tc0c40s8ct0.xml,40,20240529,0.3,30%,179,1,7
tc0c40s8ct0.xml,40,20240529,0.3,30%,180,11,34
tc0c40s8ct0.xml,40,20240529,0.3,30%,181,14,38
tc0c40s8ct0.xml,40,20240529,0.3,30%,182,14,26
tc0c40s8ct0.xml,40,20240529,0.3,30%,183,23,37
tc0c40s8ct0.xml,40,20240529,0.3,30%,184,17,28
tc0c40s8ct0.xml,40,20240529,0.3,30%,185,36,37
tc0c40s8ct0.xml,40,20240529,0.3,30%,186,20,23
tc0c40s8ct0.xml,40,20240529,0.3,30%,187,12,16
tc0c40s8ct0.xml,40,20240529,0.3,30%,188,3,24
tc0c40s8ct0.xml,40,20240529,0.3,30%,189,10,11
tc0c40s8ct0.xml,40,20240529,0.3,30%,190,27,32
tc0c40s8ct0.xml,40,20240529,0.3,30%,191,2,8
tc0c40s8ct0.xml,40,20240529,0.3,30%,192,26,27
tc0c40s8ct0.xml,40,20240529,0.3,30%,193,13,34
tc0c40s8ct0.xml,40,20240529,0.3,30%,194,23,31
tc0c40s8ct0.xml,40,20240529,0.3,30%,195,3,5
tc0c40s8ct0.xml,40,20240529,0.3,30%,196,2,15
tc0c40s8ct0.xml,40,20240529,0.3,30%,197,11,24
tc0c40s8ct0.xml,40,20240529,0.3,30%,198,20,36
tc0c40s8ct0.xml,40,20240529,0.3,30%,199,10,18
tc0c40s8ct0.xml,40,20240529,0.3,30%,200,9,30
tc0c40s8ct0.xml,40,20240529,0.3,30%,201,27,28
tc0c40s8ct0.xml,40,20240529,0.3,30%,202,2,10
tc0c40s8ct0.xml,40,20240529,0.3,30%,203,17,34
tc0c40s8ct0.xml,40,20240529,0.3,30%,204,11,31
tc0c40s8ct0.xml,40,20240529,0.3,30%,205,13,40
tc0c40s8ct0.xml,40,20240529,0.3,30%,206,3,33
tc0c40s8ct0.xml,40,20240529,0.3,30%,207,17,26
tc0c40s8ct0.xml,40,20240529,0.3,30%,208,2,13
tc0c40s8ct0.xml,40,20240529,0.3,30%,209,6,24
tc0c40s8ct0.xml,40,20240529,0.3,30%,210,17,21
tc0c40s8ct0.xml,40,20240529,0.3,30%,211,2,34
tc0c40s8ct0.xml,40,20240529,0.3,30%,212,16,30
tc0c40s8ct0.xml,40,20240529,0.3,30%,213,17,22
tc0c40s8ct0.xml,40,20240529,0.3,30%,214,19,40
tc0c40s8ct0.xml,40,20240529,0.3,30%,215,8,20
tc0c40s8ct0.xml,40,20240529,0.3,30%,216,2,40
tc0c40s8ct0.xml,40,20240529,0.3,30%,217,26,28
tc0c40s8ct0.xml,40,20240529,0.3,30%,218,7,29
tc0c40s8ct0.xml,40,20240529,0.3,30%,219,16,36
tc0c40s8ct0.xml,40,20240529,0.3,30%,220,2,21
tc0c40s8ct0.xml,40,20240529,0.3,30%,221,24,38
tc0c40s8ct0.xml,40,20240529,0.3,30%,222,4,9
tc0c40s8ct0.xml,40,20240529,0.3,30%,223,28,36
tc0c40s8ct0.xml,40,20240529,0.3,30%,224,18,30
tc0c40s8ct0.xml,40,20240529,0.3,30%,225,1,32
tc0c40s8ct0.xml,40,20240529,0.3,30%,226,18,35
tc0c40s8ct0.xml,40,20240529,0.3,30%,227,7,26
tc0c40s8ct0.xml,40,20240529,0.3,30%,228,28,37
tc0c40s8ct0.xml,40,20240529,0.3,30%,229,2,33
tc0c40s8ct0.xml,40,20240529,0.3,30%,230,1,29
tc0c40s8ct0.xml,40,20240529,0.3,30%,231,6,37
tc0c40s8ct0.xml,40,20240529,0.3,30%,232,17,35
tc0c40s8ct0.xml,40,20240529,0.3,30%,233,25,39
tc0c40s8ct0.xml,40,20240529,0.3,30%,234,29,38
tc0c40s8ct0.xml,40,20240530,0.1,10%,1,23,28
tc0c40s8ct0.xml,40,20240530,0.1,10%,2,5,32
tc0c40s8ct0.xml,40,20240530,0.1,10%,3,33,36
tc0c40s8ct0.xml,40,20240530,0.1,10%,4,4,10
tc0c40s8ct0.xml,40,20240530,0.1,10%,5,33,37
tc0c40s8ct0.xml,40,20240530,0.1,10%,6,17,19
tc0c40s8ct0.xml,40,20240530,0.1,10%,7,15,35
tc0c40s8ct0.xml,40,20240530,0.1,10%,8,6,34
tc0c40s8ct0.xml,40,20240530,0.1,10%,9,9,12
tc0c40s8ct0.xml,40,20240530,0.1,10%,10,14,17
tc0c40s8ct0.xml,40,20240530,0.1,10%,11,21,26
tc0c40s8ct0.xml,40,20240530,0.1,10%,12,24,25
tc0c40s8ct0.xml,40,20240530,0.1,10%,13,29,38
tc0c40s8ct0.xml,40,20240530,0.1,10%,14,20,38
tc0c40s8ct0.xml,40,20240530,0.1,10%,15,15,30
tc0c40s8ct0.xml,40,20240530,0.1,10%,16,8,34
tc0c40s8ct0.xml,40,20240530,0.1,10%,17,5,31
tc0c40s8ct0.xml,40,20240530,0.1,10%,18,3,6
tc0c40s8ct0.xml,40,20240530,0.1,10%,19,16,33
tc0c40s8ct0.xml,40,20240530,0.1,10%,20,11,24
tc0c40s8ct0.xml,40,20240530,0.1,10%,21,33,39
tc0c40s8ct0.xml,40,20240530,0.1,10%,22,2,6
tc0c40s8ct0.xml,40,20240530,0.1,10%,23,1,16
tc0c40s8ct0.xml,40,20240530,0.1,10%,24,17,35
tc0c40s8ct0.xml,40,20240530,0.1,10%,25,22,29
tc0c40s8ct0.xml,40,20240530,0.1,10%,26,29,31
tc0c40s8ct0.xml,40,20240530,0.1,10%,27,8,18
tc0c40s8ct0.xml,40,20240530,0.1,10%,28,1,40
tc0c40s8ct0.xml,40,20240530,0.1,10%,29,18,40
tc0c40s8ct0.xml,40,20240530,0.1,10%,30,22,28
tc0c40s8ct0.xml,40,20240530,0.1,10%,31,17,37
tc0c40s8ct0.xml,40,20240530,0.1,10%,32,6,24
tc0c40s8ct0.xml,40,20240530,0.1,10%,33,8,14
tc0c40s8ct0.xml,40,20240530,0.1,10%,34,8,17
tc0c40s8ct0.xml,40,20240530,0.1,10%,35,1,5
tc0c40s8ct0.xml,40,20240530,0.1,10%,36,2,29
tc0c40s8ct0.xml,40,20240530,0.1,10%,37,14,37
tc0c40s8ct0.xml,40,20240530,0.1,10%,38,24,35
tc0c40s8ct0.xml,40,20240530,0.1,10%,39,15,39
tc0c40s8ct0.xml,40,20240530,0.1,10%,40,17,18
tc0c40s8ct0.xml,40,20240530,0.1,10%,41,17,27
tc0c40s8ct0.xml,40,20240530,0.1,10%,42,27,39
tc0c40s8ct0.xml,40,20240530,0.1,10%,43,21,31
tc0c40s8ct0.xml,40,20240530,0.1,10%,44,27,29
tc0c40s8ct0.xml,40,20240530,0.1,10%,45,28,38
tc0c40s8ct0.xml,40,20240530,0.1,10%,46,3,7
tc0c40s8ct0.xml,40,20240530,0.1,10%,47,17,26
tc0c40s8ct0.xml,40,20240530,0.1,10%,48,19,20
tc0c40s8ct0.xml,40,20240530,0.1,10%,49,28,40
tc0c40s8ct0.xml,40,20240530,0.1,10%,50,26,40
tc0c40s8ct0.xml,40,20240530,0.1,10%,51,19,36
tc0c40s8ct0.xml,40,20240530,0.1,10%,52,34,39
tc0c40s8ct0.xml,40,20240530,0.1,10%,53,6,30
tc0c40s8ct0.xml,40,20240530,0.1,10%,54,14,20
tc0c40s8ct0.xml,40,20240530,0.1,10%,55,16,24
tc0c40s8ct0.xml,40,20240530,0.1,10%,56,4,27
tc0c40s8ct0.xml,40,20240530,0.1,10%,57,20,31
tc0c40s8ct0.xml,40,20240530,0.1,10%,58,12,39
tc0c40s8ct0.xml,40,20240530,0.1,10%,59,10,35
tc0c40s8ct0.xml,40,20240530,0.1,10%,60,22,33
tc0c40s8ct0.xml,40,20240530,0.1,10%,61,3,37
tc0c40s8ct0.xml,40,20240530,0.1,10%,62,19,39
tc0c40s8ct0.xml,40,20240530,0.1,10%,63,29,33
tc0c40s8ct0.xml,40,20240530,0.1,10%,64,17,24
tc0c40s8ct0.xml,40,20240530,0.1,10%,65,11,23
tc0c40s8ct0.xml,40,20240530,0.1,10%,66,10,17
tc0c40s8ct0.xml,40,20240530,0.1,10%,67,9,24
tc0c40s8ct0.xml,40,20240530,0.1,10%,68,9,31
tc0c40s8ct0.xml,40,20240530,0.1,10%,69,21,34
tc0c40s8ct0.xml,40,20240530,0.1,10%,70,32,33
tc0c40s8ct0.xml,40,20240530,0.1,10%,71,17,28
tc0c40s8ct0.xml,40,20240530,0.1,10%,72,21,32
tc0c40s8ct0.xml,40,20240530,0.1,10%,73,1,28
tc0c40s8ct0.xml,40,20240530,0.1,10%,74,9,38
tc0c40s8ct0.xml,40,20240530,0.1,10%,75,22,30
tc0c40s8ct0.xml,40,20240530,0.1,10%,76,17,40
tc0c40s8ct0.xml,40,20240530,0.1,10%,77,6,40
tc0c40s8ct0.xml,40,20240530,0.1,10%,78,9,15
tc0c40s8ct0.xml,40,20240530,0.2,20%,1,23,28
tc0c40s8ct0.xml,40,20240530,0.2,20%,2,5,32
tc0c40s8ct0.xml,40,20240530,0.2,20%,3,33,36
tc0c40s8ct0.xml,40,20240530,0.2,20%,4,4,10
tc0c40s8ct0.xml,40,20240530,0.2,20%,5,33,37
tc0c40s8ct0.xml,40,20240530,0.2,20%,6,17,19
tc0c40s8ct0.xml,40,20240530,0.2,20%,7,15,35
tc0c40s8ct0.xml,40,20240530,0.2,20%,8,6,34
tc0c40s8ct0.xml,40,20240530,0.2,20%,9,9,12
tc0c40s8ct0.xml,40,20240530,0.2,20%,10,14,17
tc0c40s8ct0.xml,40,20240530,0.2,20%,11,21,26
tc0c40s8ct0.xml,40,20240530,0.2,20%,12,24,25
tc0c40s8ct0.xml,40,20240530,0.2,20%,13,29,38
tc0c40s8ct0.xml,40,20240530,0.2,20%,14,20,38
tc0c40s8ct0.xml,40,20240530,0.2,20%,15,15,30
tc0c40s8ct0.xml,40,20240530,0.2,20%,16,8,34
tc0c40s8ct0.xml,40,20240530,0.2,20%,17,5,31
tc0c40s8ct0.xml,40,20240530,0.2,20%,18,3,6
tc0c40s8ct0.xml,40,20240530,0.2,20%,19,16,33
tc0c40s8ct0.xml,40,20240530,0.2,20%,20,11,24
tc0c40s8ct0.xml,40,20240530,0.2,20%,21,33,39
tc0c40s8ct0.xml,40,20240530,0.2,20%,22,2,6
tc0c40s8ct0.xml,40,20240530,0.2,20%,23,1,16
tc0c40s8ct0.xml,40,20240530,0.2,20%,24,17,35
tc0c40s8ct0.xml,40,20240530,0.2,20%,25,22,29
tc0c40s8ct0.xml,40,20240530,0.2,20%,26,29,31
tc0c40s8ct0.xml,40,20240530,0.2,20%,27,8,18
tc0c40s8ct0.xml,40,20240530,0.2,20%,28,1,40
tc0c40s8ct0.xml,40,20240530,0.2,20%,29,18,40
tc0c40s8ct0.xml,40,20240530,0.2,20%,30,22,28
tc0c40s8ct0.xml,40,20240530,0.2,20%,31,17,37
tc0c40s8ct0.xml,40,20240530,0.2,20%,32,6,24
tc0c40s8ct0.xml,40,20240530,0.2,20%,33,8,14
tc0c40s8ct0.xml,40,20240530,0.2,20%,34,8,17
tc0c40s8ct0.xml,40,20240530,0.2,20%,35,1,5
tc0c40s8ct0.xml,40,20240530,0.2,20%,36,2,29
tc0c40s8ct0.xml,40,20240530,0.2,20%,37,14,37
tc0c40s8ct0.xml,40,20240530,0.2,20%,38,24,35
tc0c40s8ct0.xml,40,20240530,0.2,20%,39,15,39
tc0c40s8ct0.xml,40,20240530,0.2,20%,40,17,18
tc0c40s8ct0.xml,40,20240530,0.2,20%,41,17,27
tc0c40s8ct0.xml,40,20240530,0.2,20%,42,27,39
tc0c40s8ct0.xml,40,20240530,0.2,20%,43,21,31
tc0c40s8ct0.xml,40,20240530,0.2,20%,44,27,29
tc0c40s8ct0.xml,40,20240530,0.2,20%,45,28,38
tc0c40s8ct0.xml,40,20240530,0.2,20%,46,3,7
tc0c40s8ct0.xml,40,20240530,0.2,20%,47,17,26
tc0c40s8ct0.xml,40,20240530,0.2,20%,48,19,20
tc0c40s8ct0.xml,40,20240530,0.2,20%,49,28,40
tc0c40s8ct0.xml,40,20240530,0.2,20%,50,26,40
tc0c40s8ct0.xml,40,20240530,0.2,20%,51,19,36
tc0c40s8ct0.xml,40,20240530,0.2,20%,52,34,39
tc0c40s8ct0.xml,40,20240530,0.2,20%,53,6,30
tc0c40s8ct0.xml,40,20240530,0.2,20%,54,14,20
tc0c40s8ct0.xml,40,20240530,0.2,20%,55,16,24
tc0c40s8ct0.xml,40,20240530,0.2,20%,56,4,27
tc0c40s8ct0.xml,40,20240530,0.2,20%,57,20,31
tc0c40s8ct0.xml,40,20240530,0.2,20%,58,12,39
tc0c40s8ct0.xml,40,20240530,0.2,20%,59,10,35
tc0c40s8ct0.xml,40,20240530,0.2,20%,60,22,33
tc0c40s8ct0.xml,40,20240530,0.2,20%,61,3,37
tc0c40s8ct0.xml,40,20240530,0.2,20%,62,19,39
tc0c40s8ct0.xml,40,20240530,0.2,20%,63,29,33
tc0c40s8ct0.xml,40,20240530,0.2,20%,64,17,24
tc0c40s8ct0.xml,40,20240530,0.2,20%,65,11,23
tc0c40s8ct0.xml,40,20240530,0.2,20%,66,10,17
tc0c40s8ct0.xml,40,20240530,0.2,20%,67,9,24
tc0c40s8ct0.xml,40,20240530,0.2,20%,68,9,31
tc0c40s8ct0.xml,40,20240530,0.2,20%,69,21,34
tc0c40s8ct0.xml,40,20240530,0.2,20%,70,32,33
tc0c40s8ct0.xml,40,20240530,0.2,20%,71,17,28
tc0c40s8ct0.xml,40,20240530,0.2,20%,72,21,32
tc0c40s8ct0.xml,40,20240530,0.2,20%,73,1,28
tc0c40s8ct0.xml,40,20240530,0.2,20%,74,9,38
tc0c40s8ct0.xml,40,20240530,0.2,20%,75,22,30
tc0c40s8ct0.xml,40,20240530,0.2,20%,76,17,40
tc0c40s8ct0.xml,40,20240530,0.2,20%,77,6,40
tc0c40s8ct0.xml,40,20240530,0.2,20%,78,9,15
tc0c40s8ct0.xml,40,20240530,0.2,20%,79,12,31
tc0c40s8ct0.xml,40,20240530,0.2,20%,80,20,26
tc0c40s8ct0.xml,40,20240530,0.2,20%,81,26,29
tc0c40s8ct0.xml,40,20240530,0.2,20%,82,22,39
tc0c40s8ct0.xml,40,20240530,0.2,20%,83,18,27
tc0c40s8ct0.xml,40,20240530,0.2,20%,84,7,21
tc0c40s8ct0.xml,40,20240530,0.2,20%,85,2,20
tc0c40s8ct0.xml,40,20240530,0.2,20%,86,12,15
tc0c40s8ct0.xml,40,20240530,0.2,20%,87,21,40
tc0c40s8ct0.xml,40,20240530,0.2,20%,88,12,26
tc0c40s8ct0.xml,40,20240530,0.2,20%,89,16,20
tc0c40s8ct0.xml,40,20240530,0.2,20%,90,32,36
tc0c40s8ct0.xml,40,20240530,0.2,20%,91,19,23
tc0c40s8ct0.xml,40,20240530,0.2,20%,92,27,32
tc0c40s8ct0.xml,40,20240530,0.2,20%,93,8,22
tc0c40s8ct0.xml,40,20240530,0.2,20%,94,6,29
tc0c40s8ct0.xml,40,20240530,0.2,20%,95,17,25
tc0c40s8ct0.xml,40,20240530,0.2,20%,96,15,16
tc0c40s8ct0.xml,40,20240530,0.2,20%,97,11,26
tc0c40s8ct0.xml,40,20240530,0.2,20%,98,11,20
tc0c40s8ct0.xml,40,20240530,0.2,20%,99,18,26
tc0c40s8ct0.xml,40,20240530,0.2,20%,100,24,29
tc0c40s8ct0.xml,40,20240530,0.2,20%,101,5,15
tc0c40s8ct0.xml,40,20240530,0.2,20%,102,3,38
tc0c40s8ct0.xml,40,20240530,0.2,20%,103,31,38
tc0c40s8ct0.xml,40,20240530,0.2,20%,104,11,29
tc0c40s8ct0.xml,40,20240530,0.2,20%,105,4,11
tc0c40s8ct0.xml,40,20240530,0.2,20%,106,22,40
tc0c40s8ct0.xml,40,20240530,0.2,20%,107,11,34
tc0c40s8ct0.xml,40,20240530,0.2,20%,108,25,34
tc0c40s8ct0.xml,40,20240530,0.2,20%,109,20,34
tc0c40s8ct0.xml,40,20240530,0.2,20%,110,9,11
tc0c40s8ct0.xml,40,20240530,0.2,20%,111,24,34
tc0c40s8ct0.xml,40,20240530,0.2,20%,112,4,16
tc0c40s8ct0.xml,40,20240530,0.2,20%,113,8,40
tc0c40s8ct0.xml,40,20240530,0.2,20%,114,6,35
tc0c40s8ct0.xml,40,20240530,0.2,20%,115,6,20
tc0c40s8ct0.xml,40,20240530,0.2,20%,116,26,28
tc0c40s8ct0.xml,40,20240530,0.2,20%,117,3,12
tc0c40s8ct0.xml,40,20240530,0.2,20%,118,24,36
tc0c40s8ct0.xml,40,20240530,0.2,20%,119,25,40
tc0c40s8ct0.xml,40,20240530,0.2,20%,120,1,25
tc0c40s8ct0.xml,40,20240530,0.2,20%,121,23,38
tc0c40s8ct0.xml,40,20240530,0.2,20%,122,25,28
tc0c40s8ct0.xml,40,20240530,0.2,20%,123,13,14
tc0c40s8ct0.xml,40,20240530,0.2,20%,124,13,28
tc0c40s8ct0.xml,40,20240530,0.2,20%,125,4,5
tc0c40s8ct0.xml,40,20240530,0.2,20%,126,8,32
tc0c40s8ct0.xml,40,20240530,0.2,20%,127,2,22
tc0c40s8ct0.xml,40,20240530,0.2,20%,128,18,20
tc0c40s8ct0.xml,40,20240530,0.2,20%,129,9,40
tc0c40s8ct0.xml,40,20240530,0.2,20%,130,3,16
tc0c40s8ct0.xml,40,20240530,0.2,20%,131,3,31
tc0c40s8ct0.xml,40,20240530,0.2,20%,132,28,37
tc0c40s8ct0.xml,40,20240530,0.2,20%,133,1,22
tc0c40s8ct0.xml,40,20240530,0.2,20%,134,16,18
tc0c40s8ct0.xml,40,20240530,0.2,20%,135,14,25
tc0c40s8ct0.xml,40,20240530,0.2,20%,136,6,8
tc0c40s8ct0.xml,40,20240530,0.2,20%,137,18,39
tc0c40s8ct0.xml,40,20240530,0.2,20%,138,14,22
tc0c40s8ct0.xml,40,20240530,0.2,20%,139,3,8
tc0c40s8ct0.xml,40,20240530,0.2,20%,140,7,15
tc0c40s8ct0.xml,40,20240530,0.2,20%,141,14,33
tc0c40s8ct0.xml,40,20240530,0.2,20%,142,4,31
tc0c40s8ct0.xml,40,20240530,0.2,20%,143,4,34
tc0c40s8ct0.xml,40,20240530,0.2,20%,144,7,11
tc0c40s8ct0.xml,40,20240530,0.2,20%,145,30,35
tc0c40s8ct0.xml,40,20240530,0.2,20%,146,9,26
tc0c40s8ct0.xml,40,20240530,0.2,20%,147,38,39
tc0c40s8ct0.xml,40,20240530,0.2,20%,148,30,40
tc0c40s8ct0.xml,40,20240530,0.2,20%,149,3,27
tc0c40s8ct0.xml,40,20240530,0.2,20%,150,23,34
tc0c40s8ct0.xml,40,20240530,0.2,20%,151,35,39
tc0c40s8ct0.xml,40,20240530,0.2,20%,152,14,23
tc0c40s8ct0.xml,40,20240530,0.2,20%,153,37,39
tc0c40s8ct0.xml,40,20240530,0.2,20%,154,2,4
tc0c40s8ct0.xml,40,20240530,0.2,20%,155,30,39
tc0c40s8ct0.xml,40,20240530,0.2,20%,156,1,27
tc0c40s8ct0.xml,40,20240530,0.3,30%,1,23,28
tc0c40s8ct0.xml,40,20240530,0.3,30%,2,5,32
tc0c40s8ct0.xml,40,20240530,0.3,30%,3,33,36
tc0c40s8ct0.xml,40,20240530,0.3,30%,4,4,10
tc0c40s8ct0.xml,40,20240530,0.3,30%,5,33,37
tc0c40s8ct0.xml,40,20240530,0.3,30%,6,17,19
tc0c40s8ct0.xml,40,20240530,0.3,30%,7,15,35
tc0c40s8ct0.xml,40,20240530,0.3,30%,8,6,34
tc0c40s8ct0.xml,40,20240530,0.3,30%,9,9,12
tc0c40s8ct0.xml,40,20240530,0.3,30%,10,14,17
tc0c40s8ct0.xml,40,20240530,0.3,30%,11,21,26
tc0c40s8ct0.xml,40,20240530,0.3,30%,12,24,25
tc0c40s8ct0.xml,40,20240530,0.3,30%,13,29,38
tc0c40s8ct0.xml,40,20240530,0.3,30%,14,20,38
tc0c40s8ct0.xml,40,20240530,0.3,30%,15,15,30
tc0c40s8ct0.xml,40,20240530,0.3,30%,16,8,34
tc0c40s8ct0.xml,40,20240530,0.3,30%,17,5,31
tc0c40s8ct0.xml,40,20240530,0.3,30%,18,3,6
tc0c40s8ct0.xml,40,20240530,0.3,30%,19,16,33
tc0c40s8ct0.xml,40,20240530,0.3,30%,20,11,24
tc0c40s8ct0.xml,40,20240530,0.3,30%,21,33,39
tc0c40s8ct0.xml,40,20240530,0.3,30%,22,2,6
tc0c40s8ct0.xml,40,20240530,0.3,30%,23,1,16
tc0c40s8ct0.xml,40,20240530,0.3,30%,24,17,35
tc0c40s8ct0.xml,40,20240530,0.3,30%,25,22,29
tc0c40s8ct0.xml,40,20240530,0.3,30%,26,29,31
tc0c40s8ct0.xml,40,20240530,0.3,30%,27,8,18
tc0c40s8ct0.xml,40,20240530,0.3,30%,28,1,40
tc0c40s8ct0.xml,40,20240530,0.3,30%,29,18,40
tc0c40s8ct0.xml,40,20240530,0.3,30%,30,22,28
tc0c40s8ct0.xml,40,20240530,0.3,30%,31,17,37
tc0c40s8ct0.xml,40,20240530,0.3,30%,32,6,24
tc0c40s8ct0.xml,40,20240530,0.3,30%,33,8,14
tc0c40s8ct0.xml,40,20240530,0.3,30%,34,8,17
tc0c40s8ct0.xml,40,20240530,0.3,30%,35,1,5
tc0c40s8ct0.xml,40,20240530,0.3,30%,36,2,29
tc0c40s8ct0.xml,40,20240530,0.3,30%,37,14,37
tc0c40s8ct0.xml,40,20240530,0.3,30%,38,24,35
tc0c40s8ct0.xml,40,20240530,0.3,30%,39,15,39
tc0c40s8ct0.xml,40,20240530,0.3,30%,40,17,18
tc0c40s8ct0.xml,40,20240530,0.3,30%,41,17,27
tc0c40s8ct0.xml,40,20240530,0.3,30%,42,27,39
tc0c40s8ct0.xml,40,20240530,0.3,30%,43,21,31
tc0c40s8ct0.xml,40,20240530,0.3,30%,44,27,29
tc0c40s8ct0.xml,40,20240530,0.3,30%,45,28,38
tc0c40s8ct0.xml,40,20240530,0.3,30%,46,3,7
